# RaceRender Data: TrackAddict 4.8.2 on iOS 26.0 [iPhone14,5] (Mode: 0)
# Vehicle: 2021 Mazda MX-5 Club
# Vehicle Tune: OSID's: PAEAEB000PEP6010, CVN's: 50F61056
# End Point: 32.523121, -97.615272  @ -1.00 deg
# Split Point 1: 32.521038, -97.618430  @ -1.00 deg
# Split Point 2: 32.523611, -97.613974  @ -1.00 deg
# Split Point 3: 32.523863, -97.611440  @ -1.00 deg
# GPS: iOS; Type: 0
# OBD Mode: BLE; ID: "ELM327 v1.5"
# OBD Settings: AP1;AF1;RPR0
# User Settings: U0;AS1;LT0/1;EC0;VC0;VQ3;VS1
# Device Free Space: 18135 MB
"Time","UTC Time","Lap","Sector","Predicted Lap Time","Predicted vs Best Lap","GPS_Update","GPS_Delay","Latitude","Longitude","Altitude (m)","Altitude (ft)","Speed (MPH)","Heading","Accuracy (m)","Accel X","Accel Y","Accel Z","Brake (calculated)","Barometric Pressure (PSI)","Pressure Altitude (ft)","OBD_Update","Engine Speed (RPM) *OBD","Vehicle Speed (mph) *OBD","Throttle Position (%) *OBD","Intake Air Temp (F) *OBD","Intake Manifold Pressure (PSI) *OBD","Engine Coolant Temp (F) *OBD"
648.900,1757547652.900,6,3,116.745,28.566,0,0.000,32.5223219,-97.6103528,311.5,1022,75.2,336.9,3.5,-0.18,0.74,-0.06,0,0.000,0,0,4815.500,73.943,91.765,104.000,13.924,203.000
648.950,1757547652.950,6,3,116.745,28.566,0,0.000,32.5223219,-97.6103528,311.5,1022,75.2,336.9,3.5,-0.19,0.81,-0.04,0,0.000,0,0,4815.500,73.943,91.765,104.000,13.924,203.000
649.000,1757547653.000,6,3,116.745,28.566,0,0.000,32.5223219,-97.6103528,311.5,1022,75.2,336.9,3.5,-0.24,0.88,-0.03,0,0.000,0,0,4815.500,73.943,91.765,104.000,13.924,203.000
649.015,1757547653.015,6,3,116.745,28.566,0,0.000,32.5223219,-97.6103528,311.5,1022,75.2,336.9,3.5,-0.19,0.88,-0.03,0,0.000,0,1,4848.500,74.565,91.765,104.000,13.924,203.000
649.071,1757547653.071,6,3,116.745,28.566,0,0.000,32.5223219,-97.6103528,311.5,1022,75.2,336.9,3.5,-0.20,0.83,-0.05,0,0.000,0,0,4848.500,74.565,91.765,104.000,13.924,203.000
649.121,1757547653.121,6,3,116.745,28.566,0,0.000,32.5223219,-97.6103528,311.5,1022,75.2,336.9,3.5,-0.20,0.80,-0.10,0,0.000,0,0,4848.500,74.565,91.765,104.000,13.924,203.000
649.171,1757547653.171,6,3,116.745,28.566,0,0.000,32.5223219,-97.6103528,311.5,1022,75.2,336.9,3.5,-0.20,0.83,-0.05,0,0.000,0,0,4848.500,74.565,91.765,104.000,13.924,203.000
649.221,1757547653.221,6,3,116.745,28.566,0,0.000,32.5223219,-97.6103528,311.5,1022,75.2,336.9,3.5,-0.22,0.86,-0.05,0,0.000,0,0,4848.500,74.565,91.765,104.000,13.924,203.000
649.272,1757547653.272,6,3,116.745,28.566,0,0.000,32.5223219,-97.6103528,311.5,1022,75.2,336.9,3.5,-0.19,0.86,-0.05,0,0.000,0,0,4848.500,74.565,91.765,104.000,13.924,203.000
649.322,1757547653.322,6,3,116.745,28.566,0,0.000,32.5223219,-97.6103528,311.5,1022,75.2,336.9,3.5,-0.22,0.78,-0.09,0,0.000,0,0,4848.500,74.565,91.765,104.000,13.924,203.000
649.332,1757547653.332,6,3,116.745,28.566,0,0.000,32.5223219,-97.6103528,311.5,1022,75.2,336.9,3.5,-0.22,0.78,-0.09,0,0.000,0,1,4917.750,75.186,91.765,104.000,13.779,203.000
649.372,1757547653.372,6,3,116.745,28.566,0,0.000,32.5223219,-97.6103528,311.5,1022,75.2,336.9,3.5,-0.21,0.65,-0.16,0,0.000,0,0,4917.750,75.186,91.765,104.000,13.779,203.000
649.422,1757547653.422,6,3,116.745,28.566,0,0.000,32.5223219,-97.6103528,311.5,1022,75.2,336.9,3.5,-0.21,0.61,-0.14,0,0.000,0,0,4917.750,75.186,91.765,104.000,13.779,203.000
649.473,1757547653.473,6,3,116.745,28.566,0,0.000,32.5223219,-97.6103528,311.5,1022,75.2,336.9,3.5,-0.19,0.61,-0.14,0,0.000,0,0,4917.750,75.186,91.765,104.000,13.779,203.000
649.523,1757547653.523,6,3,116.745,28.566,0,0.000,32.5223219,-97.6103528,311.5,1022,75.2,336.9,3.5,-0.16,0.61,0.04,0,0.000,0,0,4917.750,75.186,91.765,104.000,13.779,203.000
649.573,1757547653.573,6,3,116.745,28.566,0,0.000,32.5223219,-97.6103528,311.5,1022,75.2,336.9,3.5,-0.19,0.48,0.05,0,0.000,0,0,4917.750,75.186,91.765,104.000,13.779,203.000
649.624,1757547653.624,6,3,116.745,28.566,0,0.000,32.5223219,-97.6103528,311.5,1022,75.2,336.9,3.5,-0.19,0.35,0.05,0,0.000,0,0,4917.750,75.186,91.765,104.000,13.779,203.000
649.630,1757547653.630,6,3,116.745,28.566,1,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.19,0.35,0.05,0,0.000,0,0,4917.750,75.186,91.765,104.000,13.779,203.000
649.674,1757547653.674,6,3,116.745,28.566,0,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.19,0.17,0.01,0,0.000,0,0,4917.750,75.186,91.765,104.000,13.779,203.000
649.724,1757547653.724,6,3,116.745,28.566,0,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.18,0.04,0.01,0,0.000,0,0,4917.750,75.186,91.765,104.000,13.779,203.000
649.775,1757547653.775,6,3,116.745,28.566,0,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.18,-0.10,0.01,0,0.000,0,0,4917.750,75.186,91.765,104.000,13.779,203.000
649.808,1757547653.808,6,3,116.745,28.566,0,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.20,-0.19,-0.08,0,0.000,0,1,4945.750,75.807,91.765,102.200,13.924,203.000
649.855,1757547653.855,6,3,116.745,28.566,0,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.22,-0.24,-0.09,0,0.000,0,0,4945.750,75.807,91.765,102.200,13.924,203.000
649.905,1757547653.905,6,3,116.745,28.566,0,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.22,-0.19,-0.09,0,0.000,0,0,4945.750,75.807,91.765,102.200,13.924,203.000
649.956,1757547653.956,6,3,116.745,28.566,0,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.17,-0.07,-0.08,0,0.000,0,0,4945.750,75.807,91.765,102.200,13.924,203.000
650.006,1757547654.006,6,3,116.745,28.566,0,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.17,-0.02,0.10,0,0.000,0,0,4945.750,75.807,91.765,102.200,13.924,203.000
650.056,1757547654.056,6,3,116.745,28.566,0,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.22,-0.02,0.10,0,0.000,0,0,4945.750,75.807,91.765,102.200,13.924,203.000
650.106,1757547654.106,6,3,116.745,28.566,0,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.22,0.04,-0.08,0,0.000,0,0,4945.750,75.807,91.765,102.200,13.924,203.000
650.149,1757547654.149,6,3,116.745,28.566,0,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.19,0.04,-0.08,0,0.000,0,1,5032.000,77.050,91.765,102.200,13.779,203.000
650.197,1757547654.197,6,3,116.745,28.566,0,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.19,0.15,-0.09,0,0.000,0,0,5032.000,77.050,91.765,102.200,13.779,203.000
650.249,1757547654.249,6,3,116.745,28.566,0,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.16,0.18,-0.09,0,0.000,0,0,5032.000,77.050,91.765,102.200,13.779,203.000
650.297,1757547654.297,6,3,116.745,28.566,0,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.15,0.18,-0.16,0,0.000,0,0,5032.000,77.050,91.765,102.200,13.779,203.000
650.348,1757547654.348,6,3,116.745,28.566,0,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.15,0.21,-0.16,0,0.000,0,0,5032.000,77.050,91.765,102.200,13.779,203.000
650.398,1757547654.398,6,3,116.745,28.566,0,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.20,0.25,-0.10,0,0.000,0,0,5032.000,77.050,91.765,102.200,13.779,203.000
650.448,1757547654.448,6,3,116.745,28.566,0,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.20,0.25,-0.10,0,0.000,0,0,5032.000,77.050,91.765,102.200,13.779,203.000
650.486,1757547654.486,6,3,116.745,28.566,0,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.20,0.28,-0.12,0,0.000,0,1,5106.750,78.293,91.765,102.200,13.924,203.000
650.538,1757547654.538,6,3,116.745,28.566,0,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.17,0.33,-0.12,0,0.000,0,0,5106.750,78.293,91.765,102.200,13.924,203.000
650.589,1757547654.589,6,3,116.745,28.566,0,0.000,32.5225982,-97.6105694,312.0,1024,77.5,329.2,3.5,-0.17,0.33,-0.00,0,0.000,0,0,5106.750,78.293,91.765,102.200,13.924,203.000
650.636,1757547654.636,6,3,116.898,28.719,1,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.17,0.28,-0.00,0,0.000,0,0,5106.750,78.293,91.765,102.200,13.924,203.000
650.689,1757547654.689,6,3,116.898,28.719,0,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.17,0.22,-0.06,0,0.000,0,0,5106.750,78.293,91.765,102.200,13.924,203.000
650.740,1757547654.740,6,3,116.898,28.719,0,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.15,0.05,-0.06,0,0.000,0,0,5106.750,78.293,91.765,102.200,13.924,203.000
650.790,1757547654.790,6,3,116.898,28.719,0,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.15,0.05,0.15,0,0.000,0,0,5106.750,78.293,91.765,102.200,13.924,203.000
650.840,1757547654.840,6,3,116.898,28.719,0,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.18,0.05,0.15,0,0.000,0,0,5106.750,78.293,91.765,102.200,13.924,203.000
650.859,1757547654.859,6,3,116.898,28.719,0,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.18,-0.06,-0.04,0,0.000,0,1,5181.000,78.914,91.765,102.200,14.214,203.000
650.910,1757547654.910,6,3,116.898,28.719,0,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.22,-0.09,-0.07,0,0.000,0,0,5181.000,78.914,91.765,102.200,14.214,203.000
650.961,1757547654.961,6,3,116.898,28.719,0,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.15,-0.06,-0.13,0,0.000,0,0,5181.000,78.914,91.765,102.200,14.214,203.000
651.011,1757547655.011,6,3,116.898,28.719,0,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.15,-0.06,-0.13,0,0.000,0,0,5181.000,78.914,91.765,102.200,14.214,203.000
651.061,1757547655.061,6,3,116.898,28.719,0,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.15,0.00,-0.14,0,0.000,0,0,5181.000,78.914,91.765,102.200,14.214,203.000
651.112,1757547655.112,6,3,116.898,28.719,0,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.20,0.00,-0.17,0,0.000,0,0,5181.000,78.914,91.765,102.200,14.214,203.000
651.162,1757547655.162,6,3,116.898,28.719,0,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.20,0.03,-0.18,0,0.000,0,0,5181.000,78.914,91.765,102.200,14.214,203.000
651.213,1757547655.213,6,3,116.898,28.719,0,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.14,0.03,-0.18,0,0.000,0,0,5181.000,78.914,91.765,102.200,14.214,203.000
651.262,1757547655.262,6,3,116.898,28.719,0,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.14,0.04,-0.09,0,0.000,0,0,5181.000,78.914,91.765,102.200,14.214,203.000
651.297,1757547655.297,6,3,116.898,28.719,0,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.14,0.04,-0.08,0,0.000,0,1,5237.250,80.157,91.765,102.200,14.069,203.000
651.353,1757547655.353,6,3,116.898,28.719,0,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.18,-0.01,-0.07,0,0.000,0,0,5237.250,80.157,91.765,102.200,14.069,203.000
651.403,1757547655.403,6,3,116.898,28.719,0,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.14,-0.06,0.03,0,0.000,0,0,5237.250,80.157,91.765,102.200,14.069,203.000
651.453,1757547655.453,6,3,116.898,28.719,0,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.18,-0.06,-0.01,0,0.000,0,0,5237.250,80.157,91.765,102.200,14.069,203.000
651.504,1757547655.504,6,3,116.898,28.719,0,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.14,-0.12,-0.01,0,0.000,0,0,5237.250,80.157,91.765,102.200,14.069,203.000
651.554,1757547655.554,6,3,116.898,28.719,0,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.14,-0.12,-0.07,0,0.000,0,0,5237.250,80.157,91.765,102.200,14.069,203.000
651.604,1757547655.604,6,3,116.898,28.719,0,0.000,32.5228809,-97.6107903,312.5,1025,81.2,329.2,3.5,-0.14,-0.11,-0.07,0,0.000,0,0,5237.250,80.157,91.765,102.200,14.069,203.000
651.633,1757547655.633,6,3,116.898,28.719,1,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,-0.13,-0.11,-0.05,0,0.000,0,0,5237.250,80.157,91.765,102.200,14.069,203.000
651.653,1757547655.653,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,-0.13,-0.18,-0.01,0,0.000,0,1,5338.500,81.400,91.765,102.200,13.924,203.000
651.705,1757547655.705,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,-0.13,-0.18,-0.01,0,0.000,0,0,5338.500,81.400,91.765,102.200,13.924,203.000
651.755,1757547655.755,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,-0.14,-0.13,-0.01,0,0.000,0,0,5338.500,81.400,91.765,102.200,13.924,203.000
651.805,1757547655.805,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,-0.15,-0.10,-0.04,0,0.000,0,0,5338.500,81.400,91.765,102.200,13.924,203.000
651.855,1757547655.855,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,-0.14,-0.08,-0.02,0,0.000,0,0,5338.500,81.400,91.765,102.200,13.924,203.000
651.906,1757547655.906,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,-0.12,-0.07,-0.04,0,0.000,0,0,5338.500,81.400,91.765,102.200,13.924,203.000
651.956,1757547655.956,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,-0.10,-0.04,-0.11,0,0.000,0,0,5338.500,81.400,91.765,102.200,13.924,203.000
652.006,1757547656.006,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,-0.10,-0.04,-0.11,0,0.000,0,0,5338.500,81.400,91.765,102.200,13.924,203.000
652.056,1757547656.056,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,-0.09,-0.04,-0.02,0,0.000,0,0,5338.500,81.400,91.765,102.200,13.924,203.000
652.080,1757547656.080,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,-0.09,-0.03,-0.02,0,0.000,0,1,5393.250,82.642,38.431,102.200,10.588,203.000
652.127,1757547656.127,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,-0.05,-0.03,0.03,0,0.000,0,0,5393.250,82.642,38.431,102.200,10.588,203.000
652.177,1757547656.177,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,-0.05,-0.07,0.14,0,0.000,0,0,5393.250,82.642,38.431,102.200,10.588,203.000
652.227,1757547656.227,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,-0.05,-0.07,0.14,0,0.000,0,0,5393.250,82.642,38.431,102.200,10.588,203.000
652.278,1757547656.278,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,-0.08,-0.03,0.14,0,0.000,0,0,5393.250,82.642,38.431,102.200,10.588,203.000
652.328,1757547656.328,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,-0.08,-0.03,0.05,0,0.000,0,0,5393.250,82.642,38.431,102.200,10.588,203.000
652.378,1757547656.378,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,0.06,-0.05,-0.01,0,0.000,0,0,5393.250,82.642,38.431,102.200,10.588,203.000
652.398,1757547656.398,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,0.10,-0.06,-0.01,0,0.000,0,1,5439.750,83.264,28.627,102.200,5.366,203.000
652.449,1757547656.449,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,0.10,-0.05,0.02,0,0.000,0,0,5439.750,83.264,28.627,102.200,5.366,203.000
652.499,1757547656.499,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,0.08,-0.13,0.02,0,0.000,0,0,5439.750,83.264,28.627,102.200,5.366,203.000
652.549,1757547656.549,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,0.04,-0.13,0.02,0,0.000,0,0,5439.750,83.264,28.627,102.200,5.366,203.000
652.599,1757547656.599,6,3,116.898,28.719,0,0.000,32.5231643,-97.6109816,313.4,1028,81.2,329.0,3.5,0.04,-0.13,0.04,0,0.000,0,0,5439.750,83.264,28.627,102.200,5.366,203.000
652.636,1757547656.636,6,3,116.898,28.719,1,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,0.04,-0.10,0.04,0,0.000,0,0,5439.750,83.264,28.627,102.200,5.366,203.000
652.690,1757547656.690,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,0.07,-0.05,0.05,0,0.000,0,0,5439.750,83.264,28.627,102.200,5.366,203.000
652.740,1757547656.740,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,0.07,-0.04,0.03,0,0.000,0,0,5439.750,83.264,28.627,102.200,5.366,203.000
652.790,1757547656.790,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,0.07,-0.05,0.03,0,0.000,0,0,5439.750,83.264,28.627,102.200,5.366,203.000
652.830,1757547656.830,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,0.11,-0.08,0.03,0,0.000,0,1,5408.000,82.642,19.216,102.200,3.046,203.000
652.881,1757547656.881,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,0.01,-0.08,0.00,0,0.000,0,0,5408.000,82.642,19.216,102.200,3.046,203.000
652.931,1757547656.931,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,0.16,-0.04,-0.01,0,0.000,0,0,5408.000,82.642,19.216,102.200,3.046,203.000
652.981,1757547656.981,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,0.06,-0.04,-0.01,0,0.000,0,0,5408.000,82.642,19.216,102.200,3.046,203.000
653.031,1757547657.031,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,0.07,-0.05,0.07,0,0.000,0,0,5408.000,82.642,19.216,102.200,3.046,203.000
653.082,1757547657.082,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,0.06,-0.09,0.07,0,0.000,0,0,5408.000,82.642,19.216,102.200,3.046,203.000
653.132,1757547657.132,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,0.07,-0.09,0.01,0,0.000,0,0,5408.000,82.642,19.216,102.200,3.046,203.000
653.182,1757547657.182,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,0.13,-0.09,-0.06,0,0.000,0,0,5408.000,82.642,19.216,102.200,3.046,203.000
653.186,1757547657.186,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,0.13,-0.09,-0.06,0,0.000,0,1,5368.250,82.021,19.216,102.200,3.046,203.000
653.232,1757547657.232,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,0.13,-0.14,-0.06,0,0.000,0,0,5368.250,82.021,19.216,102.200,3.046,203.000
653.283,1757547657.283,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,0.12,-0.07,0.00,0,0.000,0,0,5368.250,82.021,19.216,102.200,3.046,203.000
653.333,1757547657.333,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,0.10,-0.08,0.06,0,0.000,0,0,5368.250,82.021,19.216,102.200,3.046,203.000
653.383,1757547657.383,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,0.10,-0.08,0.08,0,0.000,0,0,5368.250,82.021,19.216,102.200,3.046,203.000
653.434,1757547657.434,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,-0.00,-0.08,0.08,0,0.000,0,0,5368.250,82.021,19.216,102.200,3.046,203.000
653.484,1757547657.484,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,-0.08,-0.11,-0.02,0,0.000,0,0,5368.250,82.021,19.216,102.200,3.046,203.000
653.534,1757547657.534,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,-0.05,-0.22,-0.05,0,0.000,0,0,5368.250,82.021,19.216,102.200,3.046,203.000
653.550,1757547657.550,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,-0.12,-0.22,-0.07,0,0.000,0,1,5343.250,82.021,36.078,102.200,12.908,203.000
653.604,1757547657.604,6,3,116.898,28.719,0,0.000,32.5234642,-97.6111882,313.6,1029,82.6,329.0,3.5,-0.10,-0.22,-0.07,0,0.000,0,0,5343.250,82.021,36.078,102.200,12.908,203.000
653.632,1757547657.632,6,3,116.959,28.780,1,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.14,-0.28,-0.07,0,0.000,0,0,5343.250,82.021,36.078,102.200,12.908,203.000
653.685,1757547657.685,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.13,-0.33,-0.07,0,0.000,0,0,5343.250,82.021,36.078,102.200,12.908,203.000
653.735,1757547657.735,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.13,-0.33,0.03,0,0.000,0,0,5343.250,82.021,36.078,102.200,12.908,203.000
653.785,1757547657.785,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.13,-0.33,0.03,0,0.000,0,0,5343.250,82.021,36.078,102.200,12.908,203.000
653.836,1757547657.836,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.18,-0.33,0.03,0,0.000,0,0,5343.250,82.021,36.078,102.200,12.908,203.000
653.868,1757547657.868,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.23,-0.33,0.03,0,0.000,0,1,5422.250,83.264,91.765,102.200,14.214,203.000
653.916,1757547657.916,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.18,-0.11,0.03,0,0.000,0,0,5422.250,83.264,91.765,102.200,14.214,203.000
653.966,1757547657.966,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.17,-0.05,0.02,0,0.000,0,0,5422.250,83.264,91.765,102.200,14.214,203.000
654.017,1757547658.017,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.17,0.07,0.03,0,0.000,0,0,5422.250,83.264,91.765,102.200,14.214,203.000
654.067,1757547658.067,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.16,0.15,0.02,0,0.000,0,0,5422.250,83.264,91.765,102.200,14.214,203.000
654.117,1757547658.117,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.16,0.16,0.01,0,0.000,0,0,5422.250,83.264,91.765,102.200,14.214,203.000
654.167,1757547658.167,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.15,0.16,0.01,0,0.000,0,0,5422.250,83.264,91.765,102.200,14.214,203.000
654.218,1757547658.218,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.15,0.15,0.01,0,0.000,0,0,5422.250,83.264,91.765,102.200,14.214,203.000
654.268,1757547658.268,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.15,0.07,0.01,0,0.000,0,0,5422.250,83.264,91.765,102.200,14.214,203.000
654.318,1757547658.318,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.12,0.06,-0.08,0,0.000,0,0,5422.250,83.264,91.765,102.200,14.214,203.000
654.368,1757547658.368,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.12,-0.02,-0.08,0,0.000,0,0,5422.250,83.264,91.765,102.200,14.214,203.000
654.419,1757547658.419,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.18,-0.02,0.01,0,0.000,0,0,5422.250,83.264,91.765,102.200,14.214,203.000
654.419,1757547658.419,6,3,116.959,28.780,0,0.000,32.5237910,-97.6114003,313.5,1029,88.2,329.0,3.5,-0.18,-0.02,0.01,0,0.000,0,1,5486.250,83.885,91.765,104.000,13.779,204.800
